MSSubClass,LotFrontage,LotArea,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,MiscVal,MoSold,YrSold,SalePrice,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Grvl,Street_Pave,Alley_Grvl,Alley_None,Alley_Pave,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_AllPub,Utilities_NoSeWa,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_ClyTile,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fence_None,MiscFeature_Gar2,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
-0.6,0.9973706122091236,0.9228013833992095,-1.0,0.0,1.5,0.0,0.7608695652173914,0.40540540540540543,0.0,2.0,0.0,1.0,0.0,3.0,-0.6,-0.5384345384345385,0.0,0.0,2.605982905982906,2.0109452736318407,0.0,0.0,1.8281786941580755,0.0,0.0,0.8559289300888374,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.5,0.7441860465116279,1.0,1.0,1.1014492753623188,0.0,0.0,0.0,0.8571428571428571,0.75,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,1.0,12.84397135185964,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0,0.0,1.1416749011857708,-1.0,1.0,1.0,4.0,-0.8260869565217391,0.08108108108108109,3.8477929984779298,0.0,1.0,-1.0,0.0,1.0,-0.2,-0.26886626886626885,0.0,0.0,0.1,-0.5243781094527363,0.0,0.0,1.7299950908198332,2.0315934065934065,0.0,3.063731170336037,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.5,0.0,1.0,0.5,0.11627906976744186,-1.0,1.0,2.2111801242236027,0.0,0.0,0.0,1.869047619047619,-0.19117647058823528,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.0,12.850554654108839,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0,0.418423243788071,0.46084486166007904,0.0,0.0,-0.5,0.0,-0.32608695652173914,-0.972972972972973,1.095890410958904,0.0,0.0,-1.0,0.0,0.0,0.0,0.10740610740610741,0.0,0.0,-0.10854700854700855,-0.23383084577114427,-1.0,0.0,-0.4182621502209131,0.8928571428571429,0.0,0.09269988412514485,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.5,0.0,-1.0,-0.5,-0.4418604651162791,-1.0,-1.0,-0.6832298136645962,0.0,0.0,0.0,0.0,-0.36764705882352944,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,-0.5,11.877568578558138,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
-0.2,0.0,3.48727766798419,0.0,2.0,0.5,1.0,0.13043478260869565,-0.40540540540540543,0.0,1.0,0.0,0.0,0.0,3.0,0.4,1.2277992277992278,0.0,0.0,-0.6897435897435897,0.6776119402985075,-1.0,0.0,0.48109965635738833,0.26373626373626374,0.0,0.09269988412514485,2.0,0.0,-2.0,1.0,-3.0,0.0,1.0,-1.0,0.0,0.0,0.25,0.046511627906976744,1.0,0.0,0.4389233954451346,0.0,0.0,0.0,1.5952380952380953,-0.36764705882352944,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,1.0,12.468436909997665,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
-0.6,0.0,-0.07966897233201581,-1.0,0.0,0.0,2.0,-0.10869565217391304,-0.7027027027027027,0.0,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.5384345384345385,0.0,0.0,1.7290598290598291,0.9900497512437811,-0.5,0.0,0.7893961708394698,0.0,0.0,0.03862495171881035,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.5,-0.20930232558139536,0.0,0.0,-0.07453416149068323,0.0,0.0,0.0,0.0,-0.36764705882352944,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5,12.132156962580005,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
-0.6,0.0,0.9998764822134387,-1.0,0.0,-0.5,1.0,-0.17391304347826086,-0.7837837837837838,0.6940639269406392,0.0,0.0,-1.0,0.0,0.0,0.0,0.2478062478062478,1.0,375.0,-0.8162393162393162,-0.11243781094527364,-1.0,0.0,-0.29847815414825724,0.0,0.0,-0.817303978370027,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-0.5,0.0,-1.0,-0.5,-0.27906976744186046,-1.0,-1.0,-0.7950310559006211,0.0,0.0,0.0,1.0714285714285714,-0.36764705882352944,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,-1.0,11.827736204810263,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.6,2.839475875367018,0.5023468379446641,-1.0,0.0,0.0,2.0,-0.30434782608695654,0.32432432432432434,0.5114155251141552,0.0,0.0,-1.0,0.0,2.0,0.2,0.47104247104247104,0.0,0.0,-0.3034188034188034,0.05472636815920398,-0.5,0.0,0.5301914580265096,0.0,0.0,-0.1653147933565083,1.0,0.0,-1.0,0.0,-1.0,0.0,2.0,-0.5,0.0,0.0,0.5,-0.4186046511627907,0.0,-1.0,-0.6956521739130435,0.0,0.0,0.0,0.0,-0.36764705882352944,0.0,0.0,163.0,0.0,0.0,0.0,-0.3333333333333333,0.0,12.083905011555967,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0,-0.8973662298961396,-1.0169219367588933,0.0,0.0,-0.5,1.0,-1.3695652173913044,0.24324324324324326,0.0,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.5384345384345385,0.0,0.0,0.31367521367521367,-0.6577114427860696,0.0,0.0,-0.8365243004418262,0.8090659340659341,0.0,-0.3306295867130166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.18604651162790697,-1.0,0.0,0.2981366459627329,0.0,0.0,0.0,1.4404761904761905,-0.36764705882352944,81.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,-0.5,11.842229212112828,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.8,1.313160085893334,0.4610918972332016,0.0,0.0,-0.5,0.0,-0.5434782608695652,-1.1891891891891893,3.452054794520548,0.0,0.0,-1.0,0.0,0.0,-0.2,-0.22955422955422955,0.0,0.0,0.394017094017094,-0.1263681592039801,-0.5,0.0,-0.3122238586156112,1.3626373626373627,0.0,0.7045191193511008,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,-1.0,-0.5,-0.6744186046511628,-1.0,0.0,-0.33126293995859213,0.0,-1.0,0.0,0.0,-0.36764705882352944,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,-0.5,11.827736204810263,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.2,0.0,0.8541254940711462,-1.0,0.0,0.0,1.0,-0.021739130434782608,-0.5945945945945946,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.2941382941382941,0.0,0.0,-0.594017094017094,-0.5343283582089552,-1.0,0.0,-0.6912125675012273,0.9065934065934066,0.0,-0.10660486674391657,0.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,-0.11627906976744186,-1.0,0.0,0.07039337474120083,0.0,0.0,0.0,1.75,1.338235294117647,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,11.99535161421452,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.6,0.0,2.07324604743083,-1.0,0.0,0.0,0.0,-0.13043478260869565,-0.4864864864864865,2.1856925418569255,0.0,0.0,0.0,0.0,2.0,0.2,0.20287820287820288,0.0,0.0,1.152991452991453,1.3701492537313433,-1.5,0.0,1.2508591065292096,0.0,0.0,0.40169949787562764,1.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,-0.23255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36764705882352944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,12.195517131590657,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.2,0.26052850694596574,-0.001358695652173913,0.0,0.0,1.0,0.0,0.6304347826086957,0.21621621621621623,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0.5903825903825903,0.0,0.0,-0.2623931623931624,0.2716417910447761,0.0,0.0,0.08051055473735887,1.2403846153846154,0.0,0.8760139049826188,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,0.5,0.5813953488372093,0.0,0.0,0.40165631469979296,0.0,0.0,0.0,0.0,2.735294117647059,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,12.375815420117268,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0,-0.5289451772645606,-0.4887598814229249,0.0,0.0,-1.0,-1.0,-1.1521739130434783,-1.1891891891891893,0.0,0.0,1.0,-1.0,0.0,0.0,-0.6,-0.5384345384345385,0.0,0.0,0.3769230769230769,-0.5840796019900497,-1.0,0.0,-0.7638684339715267,0.5906593406593407,0.0,-0.5191193511008111,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-0.5,0.06976744186046512,0.0,0.0,0.19875776397515527,0.0,0.0,0.0,0.17857142857142858,-0.36764705882352944,164.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,1.0,11.133128103610641,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.6,-0.16052412463298163,0.08139822134387352,-1.0,0.0,0.5,0.0,0.6304347826086957,0.21621621621621623,0.669710806697108,1.0,0.0,0.0,0.0,0.0,0.4,0.5679185679185679,0.0,0.0,0.5256410256410257,1.1572139303482587,0.0,0.0,0.9543446244477173,0.0,0.0,0.16840478949401314,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-0.5,0.5813953488372093,0.0,0.0,0.2650103519668737,0.0,0.0,0.0,0.0,0.6911764705882353,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.5,12.332705296463539,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
-0.6,-1.0552609667382449,-0.35313735177865613,-1.0,0.0,0.5,0.0,0.3695652173913043,-0.10810810810810811,0.3287671232876712,0.0,0.0,0.0,0.0,0.0,0.2,0.93997893997894,0.0,0.0,-0.3786324786324786,0.6318407960199005,-1.0,0.0,0.4948453608247423,0.0,0.0,-0.19312475859405176,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.3023255813953488,1.0,0.0,0.016563146997929608,1.0,1.0,0.0,0.0,0.4852941176470588,0.0,0.0,90.0,0.0,0.0,0.0,0.3333333333333333,-1.0,12.100712129872347,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
-0.6,-0.47631359831719217,-0.16761363636363635,-1.0,0.0,-0.5,2.0,0.08695652173913043,0.3783783783783784,0.0,0.0,0.0,0.0,0.0,1.0,-0.4,0.2084942084942085,2.0,144.0,-0.19401709401709402,0.09651741293532339,-1.0,0.0,-0.09229258713794797,0.0,0.0,-0.6550791811510236,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.5,0.0,-1.0,-0.5,0.0,-1.0,0.0,0.016563146997929608,0.0,0.0,0.0,0.0,-0.36764705882352944,0.0,0.0,288.0,0.0,0.0,0.0,1.0,0.5,11.921718363171067,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.8,1.2605285069459657,-0.019392292490118576,0.0,0.0,0.0,0.0,-0.043478260869565216,-0.6216216216216216,0.0,0.0,0.0,-1.0,0.0,2.0,-0.6,-0.5384345384345385,0.0,0.0,0.7427350427350428,-0.1582089552238806,-1.0,0.0,-0.3436426116838488,1.2527472527472527,0.0,0.5561993047508691,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,-1.0,-0.5,-45.97674418604651,-2.0,-2.0,-1.9875776397515528,-3.0,-3.0,0.0,0.7619047619047619,-0.36764705882352944,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,1.0,11.842229212112828,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
